Produce_Variety,Commodity_Type,Unit,Volume_in_Kgs,Values_in_Ksh,Date,OBJECTID
Cereals,Green Maize,Ext Bag,115,2599.0,11/25/2015 0:00,1110
Cereals,Finger Millet,Bag,90,6687.0,11/25/2015 0:00,1111
Cereals,Sorghum,Bag,90,3671.0,11/25/2015 0:00,1112
Cereals,Wheat,Bag,90,3509.0,11/25/2015 0:00,1113
Legumes,Beans Canadian,Bag,90,6109.0,11/25/2015 0:00,1114
Legumes,Beans Rosecoco,Bag,90,6200.0,11/25/2015 0:00,1115
Legumes,Beans Mwitemania,Bag,90,5746.0,11/25/2015 0:00,1116
Legumes,Mwezi Moja,Bag,90,5811.0,11/25/2015 0:00,1117
Legumes,Dolichos (Njahi),Bag,90,11256.0,11/25/2015 0:00,1118
Legumes,Green Gram,Bag,90,10033.0,11/25/2015 0:00,1119
Legumes,Cowpeas,Bag,90,6230.0,11/25/2015 0:00,1120
Legumes,Fresh Peas,Bag,51,2967.0,11/25/2015 0:00,1121
Legumes,Groundnuts,Bag,110,12881.0,11/25/2015 0:00,1122
Roots & Tubers,Red Irish Potatoes,Bag,110,3566.0,11/25/2015 0:00,1123
Roots & Tubers,White Irish Potatoes,Bag,110,3770.0,11/25/2015 0:00,1124
Roots & Tubers,Cassava Fresh,Bag,99,2101.0,11/25/2015 0:00,1125
Roots & Tubers,Sweet Potatoes,Bag,98,3000.0,11/25/2015 0:00,1126
Cereals,Dry Maize,Bag,90,2610.0,12/25/2015 0:00,1127
Cereals,Green Maize,Ext Bag,115,2535.0,12/25/2015 0:00,1128
Cereals,Finger Millet,Bag,90,6469.0,12/25/2015 0:00,1129
Cereals,Sorghum,Bag,90,3776.0,12/25/2015 0:00,1130
Cereals,Wheat,Bag,90,3768.0,12/25/2015 0:00,1131
Legumes,Beans Canadian,Bag,90,6031.0,12/25/2015 0:00,1132
Legumes,Beans Rosecoco,Bag,90,6123.0,12/25/2015 0:00,1133
Legumes,Beans Mwitemania,Bag,90,5727.0,12/25/2015 0:00,1134
Legumes,Mwezi Moja,Bag,90,5715.0,12/25/2015 0:00,1135
Legumes,Dolichos (Njahi),Bag,90,12622.0,12/25/2015 0:00,1136
Legumes,Green Gram,Bag,90,9962.0,12/25/2015 0:00,1137
Legumes,Cowpeas,Bag,90,6239.0,12/25/2015 0:00,1138
Legumes,Fresh Peas,Bag,51,3582.0,12/25/2015 0:00,1139
Legumes,Groundnuts,Bag,110,12986.0,12/25/2015 0:00,1140
Roots & Tubers,Red Irish Potatoes,Bag,110,2805.0,12/25/2015 0:00,1141
Roots & Tubers,White Irish Potatoes,Bag,110,2885.0,12/25/2015 0:00,1142
Roots & Tubers,Cassava Fresh,Bag,99,2097.0,12/25/2015 0:00,1143
Roots & Tubers,Sweet Potatoes,Bag,98,3067.0,12/25/2015 0:00,1144
